meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue,test
55,javadiyeh,1393,1,2500000000,1,0,1,2,47126085.43497574,2591934698.923666
50,javadiyeh,1395,1,2200000000,1,0,1,2,47126085.43497574,2356304271.748787
62,javadiyeh,1397,2,3350000000,1,1,1,3,47126085.43497574,2921817296.9684963
95,javadiyeh,1403,2,5950000000,1,1,1,5,47126085.43497574,4476978116.322696
63,javadiyeh,1401,1,3150000000,1,1,1,3,47126085.43497574,2968943382.403472
58,javadiyeh,1403,1,3280000000,1,1,0,5,47126085.43497574,2733312955.228593
62,javadiyeh,1390,1,2950000000,1,1,0,2,47126085.43497574,2921817296.9684963
44,javadiyeh,1386,1,1400000000,0,0,1,3,47126085.43497574,2073547759.1389327
105,javadiyeh,1403,2,450000000,1,1,0,3,47126085.43497574,4948238970.672453
214,shirazi,1384,3,34500000000,1,1,1,3,167070596.45368528,35753107641.08865
200,shirazi,1403,3,51000000000,1,1,1,2,167070596.45368528,33414119290.737057
72,shirazi,1386,1,11200000000,1,1,1,3,167070596.45368528,12029082944.66534
95,shirazi,1393,2,13500000000,1,1,1,3,167070596.45368528,15871706663.100101
73,shirazi,1385,1,11160000000,1,1,1,3,167070596.45368528,12196153541.119026
158,shirazi,1384,2,22120000000,1,1,1,7,167070596.45368528,26397154239.682274
100,shirazi,1403,3,250000000,1,1,1,11,167070596.45368528,16707059645.368528
170,shirazi,1388,3,24650000000,1,1,1,4,167070596.45368528,28402001397.1265
175,shirazi,1370,3,15500000000,0,1,1,3,167070596.45368528,29237354379.394924
99,bahar,1399,2,11900000000,1,1,1,2,97160259.17556436,9618865658.380873
193,bahar,1370,3,10850000000,0,0,1,2,97160259.17556436,18751930020.883923
70,shirazi,1380,2,8500000000,0,0,0,2,167070596.45368528,11694941751.757969
64,bahar,1383,1,1111111111,0,0,1,3,97160259.17556436,6218256587.236119
95,bahar,1385,2,8700000000,1,1,1,4,97160259.17556436,9230224621.678614
101,bahar,1380,3,6500000000,0,0,1,4,97160259.17556436,9813186176.732
85,bahar,1380,2,7350000000,1,1,1,2,97160259.17556436,8258622029.922971
98,bahar,1395,2,12000000000,1,1,1,1,97160259.17556436,9521705399.205307
67,bahar,1386,1,6000000000,1,1,0,5,97160259.17556436,6509737364.762813
97,bahar,1403,2,10300000000,1,1,1,2,97160259.17556436,9424545140.029743
142,bahar,1372,2,13800000000,1,1,1,16,97160259.17556436,13796756802.93014
73,bahar,1383,2,7200000000,1,1,1,4,97160259.17556436,7092698919.816198
106,bahar,1403,2,14840000000,1,1,1,3,97160259.17556436,10298987472.609823
52,bahar,1395,1,5650000000,1,0,1,3,97160259.17556436,5052333477.129347
60,bahar,1403,1,8400000000,1,1,1,5,97160259.17556436,5829615550.533862
110,bahar,1371,3,7400000000,0,1,0,1,97160259.17556436,10687628509.31208
80,bahar,1382,2,7000000000,1,1,1,1,97160259.17556436,7772820734.045149
128,bahar,1382,3,10450000000,0,1,1,2,97160259.17556436,12436513174.472239
100,bahar,1401,3,11480000000,1,1,1,4,97160259.17556436,9716025917.556437
98,bahar,1395,2,11000000000,1,1,1,1,97160259.17556436,9521705399.205307
118,bahar,1389,3,8850000000,0,1,1,3,97160259.17556436,11464910582.716595
84,bahar,1396,2,8200000000,1,1,1,1,97160259.17556436,8161461770.747407
93,parastar,1393,2,8200000000,1,1,1,4,87794982.40717107,8164933363.86691
140,parastar,1403,3,15000000000,1,1,1,2,87794982.40717107,12291297537.00395
50,parastar,1383,1,3600000000,0,1,1,1,87794982.40717107,4389749120.358554
76,parastar,1388,2,5600000000,0,0,0,4,87794982.40717107,6672418662.945002
105,parastar,1400,2,10500000000,1,1,1,2,87794982.40717107,9218473152.752962
62,parastar,1403,2,6200000000,1,1,1,1,87794982.40717107,5443288909.244606
60,parastar,1385,1,6800000000,0,0,1,3,87794982.40717107,5267698944.430264
98,parastar,1403,2,9800000000,1,1,1,2,87794982.40717107,8603908275.902765
94,parastar,1383,1,8700000000,0,1,1,1,87794982.40717107,8252728346.27408
115,parastar,1403,3,12000000000,1,1,1,1,87794982.40717107,10096422976.824673
60,parastar,1383,1,3500000000,1,0,1,4,87794982.40717107,5267698944.430264
78,parastar,1388,2,5800000000,1,1,0,1,87794982.40717107,6848008627.759343
70,parastar,1399,2,6300000000,1,1,0,2,87794982.40717107,6145648768.501975
62,parastar,1403,1,6600000000,1,1,1,4,87794982.40717107,5443288909.244606
64,parastar,1398,1,7100000000,1,1,1,1,87794982.40717107,5618878874.0589485
58,parastar,1380,2,3800000000,0,0,1,4,87794982.40717107,5092108979.615922
70,parastar,1398,2,6300000000,1,1,0,2,87794982.40717107,6145648768.501975
62,parastar,1399,2,5400000000,1,1,1,3,87794982.40717107,5443288909.244606
98,parastar,1396,2,10000000000,1,1,1,1,87794982.40717107,8603908275.902765
67,parastar,1392,1,5200000000,1,1,0,5,87794982.40717107,5882263821.280461
91,parastar,1386,2,8150000000,1,1,1,4,87794982.40717107,7989343399.0525675
53,parastar,1380,2,4200000000,0,1,1,2,87794982.40717107,4653134067.580067
70,parastar,1390,2,4570000000,0,0,1,3,87794982.40717107,6145648768.501975
116,mirdamad,1373,2,14000000000,0,1,1,0,159810516.14017838,18538019872.260693
108,mirdamad,1373,2,12400000000,1,1,1,4,159810516.14017838,17259535743.139267
190,mirdamad,1385,3,26000000000,1,1,1,4,159810516.14017838,30363998066.633892
160,mirdamad,1385,3,19000000000,1,1,1,2,159810516.14017838,25569682582.428543
93,parastar,1393,2,7400000000,1,1,1,4,87794982.40717107,8164933363.86691
145,mirdamad,1388,3,19900000000,1,1,1,3,159810516.14017838,23172524840.325867
62,mirdamad,1396,1,11000000000,1,1,1,3,159810516.14017838,9908252000.69106
110,mirdamad,1393,2,18200000000,1,1,1,2,159810516.14017838,17579156775.41962
150,mirdamad,1402,3,29500000000,1,1,1,2,159810516.14017838,23971577421.026756
130,mirdamad,1400,2,20500000000,1,1,1,3,159810516.14017838,20775367098.22319
135,mirdamad,1403,2,26000000000,1,1,1,3,159810516.14017838,21574419678.92408
120,mirdamad,1385,3,14800000000,1,1,1,5,159810516.14017838,19177261936.821407
175,mirdamad,1403,3,35000000000,1,1,1,3,159810516.14017838,27966840324.531216
155,mirdamad,1397,3,26000000000,1,1,1,1,159810516.14017838,24770630001.72765
100,mirdamad,1403,2,16800000000,1,1,1,6,159810516.14017838,15981051614.017838
160,mirdamad,1392,3,21000000000,1,1,1,3,159810516.14017838,25569682582.428543
80,mirdamad,1385,2,12000000000,1,1,1,4,159810516.14017838,12784841291.214272
98,mirdamad,1396,2,15000000000,1,1,1,5,159810516.14017838,15661430581.737482
85,mirdamad,1398,2,12500000000,1,1,1,2,159810516.14017838,13583893871.915163
115,mirdamad,1398,2,20500000000,1,1,1,2,159810516.14017838,18378209356.120514
100,mirdamad,1378,2,8300000000,0,1,1,3,159810516.14017838,15981051614.017838
110,mirdamad,1388,3,15600000000,1,1,1,2,159810516.14017838,17579156775.41962
168,mirdamad,1384,3,19500000000,1,1,1,5,159810516.14017838,26848166711.54997
290,darrous,1393,3,55950000000,1,1,1,4,210377129.71934786,61009367618.61088
153,darrous,1402,3,39950000000,1,1,1,3,210377129.71934786,32187700847.060223
235,darrous,1402,3,53450000000,1,1,1,5,210377129.71934786,49438625484.046745
190,darrous,1402,3,44800000000,1,1,1,1,210377129.71934786,39971654646.676094
275,darrous,1402,3,69200000000,1,1,1,3,210377129.71934786,57853710672.82066
300,darrous,1386,4,51000000000,1,1,1,3,210377129.71934786,63113138915.80436
115,darrous,1380,3,13700000000,1,1,1,1,210377129.71934786,24193369917.725006
170,darrous,1380,3,22100000000,1,1,1,4,210377129.71934786,35764112052.28914
105,darrous,1383,2,12500000000,1,1,1,0,210377129.71934786,22089598620.531525
346,darrous,1399,3,74400000000,1,1,1,3,210377129.71934786,72790486882.89436
165,darrous,1402,3,38500000000,1,1,1,7,210377129.71934786,34712226403.6924
175,darrous,1393,3,33000000000,1,1,1,3,210377129.71934786,36815997700.88588
95,darrous,1397,2,15000000000,1,1,1,5,210377129.71934786,19985827323.338047
175,darrous,1395,3,30000000000,1,1,1,2,210377129.71934786,36815997700.88588
167,darrous,1400,3,40080000000,1,1,1,3,210377129.71934786,35132980663.131096
258,darrous,1385,4,36000000000,1,1,1,8,210377129.71934786,54277299467.59175
235,darrous,1401,3,67000000000,1,1,1,2,210377129.71934786,49438625484.046745
80,darrous,1390,2,14700000000,1,1,1,3,210377129.71934786,16830170377.547829
390,darrous,1402,4,100000000000,1,1,1,10,210377129.71934786,82047080590.54567
110,darrous,1398,2,19200000000,1,1,1,6,210377129.71934786,23141484269.128265
150,darrous,1394,3,26500000000,1,1,1,2,210377129.71934786,31556569457.90218
330,darrous,1394,4,66000000000,1,1,1,7,210377129.71934786,69424452807.3848
280,darrous,1403,4,97500000000,1,1,1,2,210377129.71934786,58905596321.417404
240,darrous,1403,3,78000000000,1,1,1,4,210377129.71934786,50490511132.643486
112,amir-abad,1397,2,18500000000,1,1,1,1,131816173.945235,14763411481.86632
100,amir-abad,1400,2,14500000000,1,1,1,5,131816173.945235,13181617394.5235
165,amir-abad,1396,3,24500000000,1,1,1,3,131816173.945235,21749668700.963776
95,amir-abad,1397,2,11900000000,1,1,1,5,131816173.945235,12522536524.797325
250,amir-abad,1402,4,42000000000,1,1,1,3,131816173.945235,32954043486.30875
100,amir-abad,1397,2,13850000000,1,1,1,3,131816173.945235,13181617394.5235
110,amir-abad,1403,2,1550000000,1,1,1,1,131816173.945235,14499779133.97585
100,amir-abad,1395,2,12900000000,1,1,1,2,131816173.945235,13181617394.5235
97,amir-abad,1394,2,12600000000,1,1,1,3,131816173.945235,12786168872.687796
120,amir-abad,1390,2,13800000000,1,1,1,3,131816173.945235,15817940873.4282
76,amir-abad,1391,2,9600000000,1,1,1,3,131816173.945235,10018029219.83786
76,amir-abad,1391,2,8400000000,1,0,1,1,131816173.945235,10018029219.83786
128,nosrat,1403,3,16640000000,1,1,1,5,97471025.49305673,12476291263.111261
134,amir-abad,1403,3,21842000000,1,1,1,5,131816173.945235,17663367308.66149
110,nosrat,1403,2,10900000000,1,1,1,2,97471025.49305673,10721812804.23624
73,nosrat,1375,2,7000000000,0,1,1,2,97471025.49305673,7115384860.993141
84,nosrat,1400,2,10375000000,1,1,1,3,97471025.49305673,8187566141.416765
58,nosrat,1376,2,4450000000,0,0,0,3,97471025.49305673,5653319478.59729
54,nosrat,1386,1,5200000000,1,1,0,4,97471025.49305673,5263435376.625063
82,nosrat,1392,2,6400000000,1,1,1,2,97471025.49305673,7992624090.430652
80,nosrat,1385,2,6200000000,0,0,1,4,97471025.49305673,7797682039.444538
117,nosrat,1403,3,14500000000,1,1,1,2,97471025.49305673,11404109982.687637
63,nosrat,1382,2,6930000000,1,1,1,3,97471025.49305673,6140674606.062574
85,nosrat,1380,2,6900000000,0,1,1,3,97471025.49305673,8285037166.909822
117,nosrat,1375,3,9000000000,0,1,1,2,97471025.49305673,11404109982.687637
94,nosrat,1383,2,8100000000,0,1,1,3,97471025.49305673,9162276396.347332
145,nosrat,1371,2,8500000000,0,0,0,2,97471025.49305673,14133298696.493225
144,nosrat,1401,3,19300000000,1,1,1,2,97471025.49305673,14035827671.00017
155,nosrat,1402,3,18000000000,1,1,1,1,97471025.49305673,15108008951.423794
90,nosrat,1371,2,5900000000,0,0,1,1,97471025.49305673,8772392294.375105
105,nosrat,1403,2,12600000000,1,1,1,5,97471025.49305673,10234457676.770956
105,nosrat,1403,2,11555000000,1,1,1,2,97471025.49305673,10234457676.770956
48,haftchenar,1385,1,2380000000,0,0,1,2,56034209.827102944,2689642071.700941
67,haftchenar,1382,4,3180000000,0,0,1,3,56034209.827102944,3754292058.4158974
57,haftchenar,1375,1,2850000000,0,0,1,1,56034209.827102944,3193949960.144868
60,nosrat,1394,2,6400000000,1,1,1,2,97471025.49305673,5848261529.583404
50,haftchenar,1387,1,2790000000,1,0,1,5,56034209.827102944,2801710491.3551474
42,haftchenar,1383,1,2300000000,0,1,1,0,56034209.827102944,2353436812.7383237
51,haftchenar,1386,1,2500000000,0,1,1,1,56034209.827102944,2857744701.18225
65,haftchenar,1395,2,3350000000,1,0,1,1,56034209.827102944,3642223638.7616916
150,haftchenar,1403,3,8250000000,1,1,1,6,56034209.827102944,8405131474.065442
40,haftchenar,1384,1,2500000000,0,1,1,0,56034209.827102944,2241368393.084118
47,haftchenar,1383,1,2380000000,0,0,1,2,56034209.827102944,2633607861.8738384
85,haftchenar,1403,2,5440000000,1,1,1,3,56034209.827102944,4762907835.30375
52,haftchenar,1385,1,2130000000,0,0,1,2,56034209.827102944,2913778911.009353
73,haftchenar,1385,2,2500000000,0,1,1,3,56034209.827102944,4090497317.378515
38,haftchenar,1380,1,2000000000,0,0,1,1,56034209.827102944,2129299973.4299119
72,haftchenar,1394,2,4100000000,1,1,1,1,56034209.827102944,4034463107.551412
65,haftchenar,1394,2,3270000000,1,0,1,1,56034209.827102944,3642223638.7616916
70,haftchenar,1393,2,3500000000,1,1,1,3,56034209.827102944,3922394687.8972063
75,haftchenar,1403,2,5200000000,1,1,1,2,56034209.827102944,4202565737.032721
56,haftchenar,1385,1,3150000000,1,1,1,3,56034209.827102944,3137915750.3177648
59,haftchenar,1380,2,340000000,0,0,1,2,56034209.827102944,3306018379.7990737
60,haftchenar,1395,1,3700000000,1,1,0,3,56034209.827102944,3362052589.626177
60,haftchenar,1395,1,3900000000,1,1,1,3,56034209.827102944,3362052589.626177
64,haftchenar,1384,2,3550000000,0,1,1,4,56034209.827102944,3586189428.9345884
105,sorkhe-hesar,1403,2,450000000,1,1,1,5,50185519.30516524,5269479527.04235
105,sorkhe-hesar,1403,2,450000000,1,1,1,4,50185519.30516524,5269479527.04235
71,sorkhe-hesar,1393,2,8800000000,1,1,1,4,50185519.30516524,3563171870.666732
105,sorkhe-hesar,1402,2,2500000000,1,1,1,1,50185519.30516524,5269479527.04235
36,sorkhe-hesar,1380,1,3050000000,0,0,1,1,50185519.30516524,1806678694.9859486
100,sorkhe-hesar,1394,2,7500000000,1,1,1,5,50185519.30516524,5018551930.516524
139,sorkhe-hesar,1402,2,4900000000,1,1,1,5,50185519.30516524,6975787183.417968
74,khaje-nezam-molk,1394,2,5300000000,1,1,1,2,68575251.14552355,5074568584.768743
60,khaje-nezam-molk,1383,1,3180000000,1,0,1,5,68575251.14552355,4114515068.731413
57,khaje-nezam-molk,1403,1,4450000000,1,0,0,3,68575251.14552355,3908789315.2948422
92,khaje-nezam-molk,1402,2,7900000000,1,1,1,4,68575251.14552355,6308923105.388166
58,khaje-nezam-molk,1390,1,3950000000,1,0,1,2,68575251.14552355,3977364566.440366
67,khaje-nezam-molk,1375,1,4000000000,0,1,1,2,68575251.14552355,4594541826.750078
53,khaje-nezam-molk,1372,1,3400000000,0,0,1,0,68575251.14552355,3634488310.712748
52,khaje-nezam-molk,1375,2,3200000000,0,0,1,3,68575251.14552355,3565913059.5672245
83,khaje-nezam-molk,1402,2,6225000000,1,1,1,4,68575251.14552355,5691745845.078455
51,khaje-nezam-molk,1376,1,2500000000,0,0,0,3,68575251.14552355,3497337808.421701
112,khaje-nezam-molk,1402,2,8650000000,1,1,0,5,68575251.14552355,7680428128.298637
50,khaje-nezam-molk,1382,1,3300000000,0,1,1,3,68575251.14552355,3428762557.2761774
82,khaje-nezam-molk,1403,2,6900000000,1,1,1,4,68575251.14552355,5623170593.932931
48,khaje-nezam-molk,1370,1,2530000000,0,0,0,1,68575251.14552355,3291612054.9851303
52,khaje-nezam-molk,1380,1,3200000000,0,0,0,0,68575251.14552355,3565913059.5672245
48,khaje-nezam-molk,1390,1,3750000000,1,1,1,3,68575251.14552355,3291612054.9851303
60,khaje-nezam-molk,1378,1,3270000000,0,0,0,3,68575251.14552355,4114515068.731413
90,khaje-nezam-molk,1397,2,6300000000,1,1,1,4,68575251.14552355,6171772603.097119
44,khaje-nezam-molk,1388,1,3200000000,1,1,0,5,68575251.14552355,3017311050.403036
69,khaje-nezam-molk,1392,1,4600000000,1,0,1,4,68575251.14552355,4731692329.041124
85,tehran-jolfa,1384,2,7800000000,0,1,1,0,126595940.97877863,10760654983.196184
200,tehran-jolfa,1370,2,13600000000,1,1,1,1,126595940.97877863,25319188195.755726
80,tehran-jolfa,1380,2,11200000000,1,1,1,1,126595940.97877863,10127675278.30229
87,tehran-jolfa,1396,2,11400000000,1,1,1,1,126595940.97877863,11013846865.15374
110,tehran-jolfa,1399,2,17300000000,1,1,1,3,126595940.97877863,13925553507.66565
145,tehran-jolfa,1394,3,17900000000,1,1,1,4,126595940.97877863,18356411441.9229
120,tehran-jolfa,1392,3,14000000000,1,1,1,1,126595940.97877863,15191512917.453436
94,tehran-jolfa,1390,2,12000000000,1,1,1,2,126595940.97877863,11900018452.005192
94,tehran-jolfa,1395,2,12000000000,1,1,1,1,126595940.97877863,11900018452.005192
110,tehran-jolfa,1386,2,13000000000,1,1,1,1,126595940.97877863,13925553507.66565
199,tehran-jolfa,1388,3,26000000000,1,1,1,3,126595940.97877863,25192592254.776947
73,tehran-jolfa,1383,2,8500000000,0,1,1,2,126595940.97877863,9241503691.45084
94,tehran-jolfa,1386,2,12000000000,1,1,1,2,126595940.97877863,11900018452.005192
150,tehran-jolfa,1385,3,16600000000,1,1,1,1,126595940.97877863,18989391146.816795
58,tehran-jolfa,1392,1,8000000000,1,1,1,4,126595940.97877863,7342564576.76916
86,tehran-jolfa,1374,2,7800000000,0,1,1,3,126595940.97877863,10887250924.174963
135,tehran-jolfa,1370,3,11000000000,0,0,1,3,126595940.97877863,17090452032.135115
95,tehran-jolfa,1371,2,9000000000,0,1,1,0,126595940.97877863,12026614392.98397
135,tehran-jolfa,1401,2,19750000000,1,1,1,3,126595940.97877863,17090452032.135115
95,tehran-jolfa,1393,2,12350000000,1,1,1,1,126595940.97877863,12026614392.98397
82,tehran-jolfa,1385,2,11000000000,1,1,1,4,126595940.97877863,10380867160.259848
135,tehran-jolfa,1388,3,16500000000,1,1,1,2,126595940.97877863,17090452032.135115
57,tehran-jolfa,1393,1,8000000000,1,1,1,4,126595940.97877863,7215968635.790382
46,beryanak,1385,1,2250000000,0,0,1,0,52187729.932811104,2400635576.909311
63,beryanak,1382,2,3280000000,0,1,1,3,52187729.932811104,3287826985.7670994
57,beryanak,1393,2,3500000000,1,1,1,1,52187729.932811104,2974700606.170233
120,tehran-jolfa,1383,2,11000000000,1,0,1,0,126595940.97877863,15191512917.453436
49,beryanak,1393,1,2100000000,1,1,1,2,52187729.932811104,2557198766.707744
50,beryanak,1383,1,2730000000,0,1,1,2,52187729.932811104,2609386496.6405554
74,beryanak,1386,2,3500000000,0,0,1,3,52187729.932811104,3861892015.028022
59,beryanak,1389,2,3600000,0,1,1,4,52187729.932811104,3079076066.0358553
68,beryanak,1395,2,4000000000,1,1,1,1,52187729.932811104,3548765635.431155
70,beryanak,1389,2,3700000000,0,1,1,2,52187729.932811104,3653141095.2967772
65,shams-abad,1384,1,4300000000,0,0,1,3,110589657.13538708,7188327713.80016
170,vanak,1380,3,19000000000,0,1,1,3,157799501.22157013,26825915207.666924
100,vanak,1397,3,20000000000,1,1,1,3,157799501.22157013,15779950122.157013
107,yousef-abad,1399,2,14300000000,1,1,1,1,152614022.95366293,16329700456.041933
123,yousef-abad,1397,3,17500000000,1,1,1,3,152614022.95366293,18771524823.30054
132,yousef-abad,1399,2,19100000000,1,1,1,4,152614022.95366293,20145051029.883507
106,yousef-abad,1385,2,13900000000,1,1,1,1,152614022.95366293,16177086433.08827
110,yousef-abad,1403,2,18800000000,1,1,1,6,152614022.95366293,16787542524.902922
60,andisheh,1395,2,1250000000,1,1,1,2,41928650.563076325,2515719033.7845793
70,andisheh,1385,2,5750000000,1,1,1,0,41928650.563076325,2935005539.415343
58,narmak,1383,1,3500000000,0,0,1,3,100520331.02816533,5830179199.633589
105,narmak,1400,3,11900000000,1,1,1,2,100520331.02816533,10554634757.95736
86,narmak,1386,2,7070000000,0,1,1,1,100520331.02816533,8644748468.422218
148,narmak,1402,3,17000000000,1,1,1,2,100520331.02816533,14877008992.168468
58,narmak,1384,1,3800000000,0,0,1,3,100520331.02816533,5830179199.633589
120,doolab,1403,3,8300000000,1,1,0,2,55676623.73896452,6681194848.675742
62,doolab,1390,1,3350000000,0,1,0,4,55676623.73896452,3451950671.8158
135,velenjak,1398,2,33000000000,1,1,1,3,274157314.27310133,37011237426.86868
137,velenjak,1382,2,34000000000,0,1,1,1,274157314.27310133,37559552055.41488
215,velenjak,1397,3,75000000000,1,1,1,9,274157314.27310133,58943822568.71679
220,velenjak,1402,3,66000000000,1,1,1,5,274157314.27310133,60314609140.08229
245,velenjak,1401,3,115000000000,1,1,1,6,274157314.27310133,67168541996.90983
123,velenjak,1400,2,32000000000,1,1,1,4,274157314.27310133,33721349655.591465
145,velenjak,1402,3,36250000000,1,1,1,2,274157314.27310133,39752810569.59969
77,aref,1403,2,5000000000,1,1,0,3,59984882.17369366,4618835927.374412
55,aref,1390,1,3210000000,1,0,1,1,59984882.17369366,3299168519.553151
80,aref,1394,2,5000000000,1,1,1,5,59984882.17369366,4798790573.895493
51,aref,1397,1,3050000000,1,0,1,2,59984882.17369366,3059228990.8583765
43,shiva,1386,1,2500000000,0,0,0,3,60408369.51141189,2597559888.990711
110,shiva,1402,2,7500000000,1,1,1,3,60408369.51141189,6644920646.255308
55,tehran-gorgan,1374,1,3800000000,0,0,1,0,70329442.1494573,3868119318.220152
63,tehran-gorgan,1393,2,3700000000,1,0,1,3,70329442.1494573,4430754855.415811
72,tehran-gorgan,1403,2,6050000000,1,1,1,2,70329442.1494573,5063719834.760926
59,tehran-gorgan,1376,1,3100000000,0,0,1,3,70329442.1494573,4149437086.8179812
49,tehran-gorgan,1383,2,2430000000,0,0,1,3,70329442.1494573,3446142665.323408
65,shiva,1394,1,4100000000,1,1,1,3,60408369.51141189,3926544018.2417727
70,dr-hoshyar,1372,2,4500000000,0,0,1,2,75210503.51458837,5264735246.021186
58,dr-hoshyar,1370,2,2550000000,0,0,1,3,75210503.51458837,4362209203.846126
